Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
36,97,2015,9,98000.0,1,0,2,498888
12,84,2009,15,68000.0,0,0,1,315000
23,289,2010,14,21000.0,1,1,1,199000
22,59,2017,7,129000.0,1,0,0,725000
7,103,2011,13,53000.0,0,1,0,295000
23,391,2011,13,45000.0,1,1,1,120000
21,174,2020,4,90000.0,1,0,0,1375000
33,132,2010,14,45000.0,1,1,2,165000
28,222,2020,4,16330.0,0,0,2,575000
13,122,2015,9,81000.0,1,1,2,210000
37,253,2015,9,50000.0,1,1,0,650000
18,75,2021,3,25000.0,0,1,0,2395000
12,84,2013,11,85000.0,0,1,2,400000
25,279,2013,11,85000.0,0,1,0,1150000
35,182,2009,15,31000.0,0,1,0,105000
22,382,2014,10,180000.0,1,0,0,850000
23,317,2007,17,135767.0,1,0,2,150000
23,123,2022,2,38000.0,1,0,1,1100000
25,148,2013,11,100000.0,0,1,0,2400000
25,157,2023,1,25000.0,0,0,0,12500000
23,356,2018,6,78000.0,1,0,0,750000
7,307,2011,13,90450.0,0,1,1,85000
11,136,2017,7,56500.0,1,1,0,488000
23,116,2015,9,182000.0,0,0,1,330000
22,195,2017,7,66000.0,0,1,1,270000
23,116,2020,4,93000.0,1,0,1,575000
36,188,2019,5,53000.0,1,0,0,1650000
23,116,2018,6,59000.0,1,0,1,390000
31,197,2015,9,53000.0,1,1,1,210000
13,393,2013,11,53416.0,1,1,2,285000
36,340,2024,0,1900.0,0,0,1,2125000
12,84,2009,15,77000.0,0,1,1,290000
13,168,2017,7,49000.0,1,0,1,391000
36,71,2015,9,53350.0,0,1,2,1190000
33,316,2014,10,96000.0,0,0,0,850000
38,373,2018,6,226350.0,0,0,0,2475000
7,54,2013,11,21000.0,1,0,2,195000
12,51,2018,6,82502.0,1,0,2,700000
22,195,2018,6,67000.0,1,0,1,388888
11,115,2017,7,105000.0,1,1,0,649000
23,40,2011,13,40000.0,1,1,2,211000
13,122,2015,9,58122.0,1,1,2,280000
33,240,2022,2,23000.0,0,1,2,2290000
12,84,2016,8,71000.0,0,0,2,675000
23,361,2018,6,51000.0,1,1,1,395000
23,318,2017,7,69000.0,1,0,0,685000
17,88,2018,6,46300.0,1,1,0,990000
13,352,2014,10,82000.0,0,1,2,390000
23,319,2017,7,38000.0,1,0,2,530000
12,86,2008,16,119000.0,0,1,1,145800
25,154,2017,7,57000.0,0,1,0,3050000
22,43,2020,4,50000.0,0,1,0,1560000
22,382,2017,7,118000.0,0,1,0,699000
18,306,2022,2,23000.0,0,0,2,1150000
37,253,2016,8,75000.0,0,1,2,530000
37,253,2013,11,113000.0,1,0,0,299000
23,83,2014,10,63079.0,1,0,2,261000
12,84,2019,5,43000.0,1,1,1,750000
4,366,2012,12,75000.0,0,1,0,1975000
13,295,2003,21,65804.0,1,1,1,50000
13,33,2010,14,77000.0,1,1,1,145000
3,26,2019,5,60000.0,0,1,0,2350000
12,84,2017,7,69000.0,1,1,2,610000
36,187,2013,11,132000.0,1,1,0,693999
23,37,2011,13,81000.0,1,1,1,165000
13,295,2006,18,50000.0,1,1,2,75000
37,253,2016,8,144.0,1,1,0,565000
35,238,2019,5,55000.0,1,1,1,480000
23,362,2021,3,90000.0,1,0,1,565000
23,83,2017,7,79000.0,0,1,2,600000
25,154,2019,5,30000.0,0,0,0,4900000
7,103,2012,12,950000.0,0,1,0,350000
12,44,2017,7,55000.0,1,0,2,395000
36,188,2017,7,68000.0,0,1,0,1260000
33,132,2012,12,80000.0,1,0,0,325000
4,7,2012,12,35000.0,0,1,0,1250000
22,298,2015,9,81000.0,1,0,0,650000
3,24,2015,9,72000.0,0,1,0,1221000
13,394,2016,8,55000.0,1,0,1,450000
37,333,2018,6,52000.0,0,0,0,1915000
23,37,2009,15,85000.0,1,1,1,60000
13,352,2017,7,130000.0,0,1,0,799000
23,41,2011,13,95500.0,1,1,2,190000
31,336,2020,4,27500.0,1,0,2,520000
23,123,2019,5,54000.0,1,0,1,971000
12,35,2013,11,67100.0,0,1,2,511000
13,100,2018,6,54000.0,0,1,0,899000
12,84,2014,10,116000.0,1,1,0,650000
23,82,2020,4,142000.0,0,1,1,320000
31,210,2016,8,150000.0,1,1,0,450000
23,356,2016,8,88000.0,1,1,0,665000
35,173,2022,2,33000.0,1,0,0,1450000
4,15,2010,14,86000.0,0,1,0,1025000
23,361,2022,2,30500.0,1,0,1,580000
13,296,2012,12,65165.0,1,1,1,155000
23,123,2014,10,97694.0,1,1,1,665000
36,205,1999,25,30000.0,0,0,2,2100000
13,48,2021,3,40000.0,1,0,2,700000
13,394,2014,10,80000.0,0,1,2,355000
21,174,2019,5,46000.0,0,0,1,1250000
12,86,2008,16,119000.0,0,1,1,145000
35,392,2014,10,85000.0,0,1,2,250000
12,84,2019,5,49500.0,1,0,0,899000
23,144,2024,0,8254.0,1,0,2,825000
4,7,2012,12,135000.0,0,0,0,750000
34,275,2013,11,120000.0,0,1,0,240000
13,168,2018,6,53300.0,0,1,1,525111
22,299,2016,8,55000.0,1,1,0,720000
12,191,2010,14,65000.0,0,0,1,180000
13,122,2016,8,56000.0,1,1,2,240000
22,275,2013,11,105000.0,0,1,0,461000
23,361,2012,12,134000.0,1,0,2,320000
3,24,2013,11,102000.0,0,1,0,1020000
36,71,2024,0,6500.0,0,0,1,4050000
23,319,2018,6,90000.0,1,1,1,621000
23,362,2017,7,42000.0,0,0,1,385000
13,393,2016,8,44103.0,0,1,2,465000
23,116,2011,13,69000.0,1,0,2,245000
13,384,2016,8,123913.0,1,1,1,333333
37,347,2017,7,62000.0,0,1,2,490000
25,31,2021,3,28000.0,0,1,2,11500000
23,319,2009,15,58000.0,0,1,1,200000
23,361,2014,10,35188.0,1,0,1,365000
3,26,2016,8,52000.0,0,1,0,1650000
12,191,2021,3,34000.0,0,0,2,790000
13,236,2022,2,12214.0,0,0,2,953000
23,361,2010,14,36836.0,0,0,2,240000
12,84,2017,7,54000.0,0,1,2,715000
23,167,2023,1,9000.0,1,0,2,1450000
23,317,2014,10,89000.0,1,1,0,510000
12,84,2015,9,77000.0,0,1,2,595000
22,387,2015,9,267000.0,1,1,0,310000
23,361,2019,5,42000.0,0,0,1,415000
23,282,2020,4,28000.0,1,0,2,445000
23,317,2014,10,85000.0,1,0,0,365000
27,246,2011,13,130000.0,0,1,2,250000
35,104,2019,5,22000.0,0,1,2,7200000
13,393,2014,10,80000.0,0,1,2,350000
23,319,2017,7,75000.0,1,1,2,450000
36,97,2013,11,76000.0,0,0,1,450000
36,126,2012,12,45000.0,0,0,2,2300000
31,197,2017,7,39000.0,0,0,2,270000
22,382,2014,10,110000.0,1,0,0,875000
13,393,2009,15,66000.0,0,1,2,275000
23,80,2017,7,59968.0,1,0,2,385000
3,263,2020,4,44000.0,0,0,0,7174999
23,116,2018,6,51000.0,0,0,1,365000
13,394,2019,5,47000.0,1,0,1,575000
36,188,2021,3,24000.0,0,0,0,3150000
23,2,2023,1,20000.0,0,0,1,400000
12,84,2017,7,71000.0,0,0,1,725000
29,98,2004,20,70000.0,1,1,2,68000
13,393,2008,16,105000.0,1,1,2,249000
33,316,2014,10,50000.0,0,1,2,1000000
37,353,2022,2,40000.0,1,1,2,1199900
11,179,2009,15,95000.0,1,1,0,150000
25,65,2014,10,64000.0,0,1,0,1474000
36,188,2018,6,85000.0,0,0,0,1690000
23,83,2016,8,58000.0,1,0,1,575000
13,352,2023,1,24600.0,0,0,2,1599000
13,394,2012,12,95000.0,1,1,2,351000
23,178,2020,4,28000.0,0,1,2,649999
21,164,2022,2,52000.0,0,1,0,3800000
33,303,2022,2,20000.0,0,0,2,1100000
13,352,2018,6,52536.0,0,1,1,780000
12,51,2016,8,38000.0,0,1,2,750000
12,44,2019,5,52400.0,1,1,2,540000
36,188,2020,4,22000.0,1,1,0,2300000
4,7,2013,11,58000.0,0,1,0,2399000
37,347,2012,12,100000.0,1,1,0,375000
13,119,2017,7,26000.0,1,0,2,585000
23,123,2020,4,185000.0,1,0,1,720000
20,229,2018,6,71767.0,0,0,1,3275000
13,296,2013,11,80000.0,1,1,1,199999
37,253,2018,6,82886.0,0,0,0,785000
23,52,2017,7,90000.0,1,0,0,650000
35,330,2024,0,3500.0,0,0,1,820000
23,123,2012,12,98580.0,1,0,0,260000
12,44,2018,6,52000.0,0,1,1,590000
12,44,2020,4,64000.0,0,1,1,550000
23,52,2017,7,31235.0,0,0,1,555000
23,40,2013,11,82743.0,1,0,2,215000
12,84,2014,10,70000.0,0,1,2,525000
12,86,2015,9,83000.0,0,1,2,560000
23,80,2014,10,17000.0,0,1,2,345000
12,87,2007,17,120000.0,0,1,1,145000
4,12,2010,14,80000.0,0,1,0,933000
23,277,2016,8,135000.0,1,1,0,299000
12,85,2022,2,32000.0,0,0,1,1825000
23,39,2018,6,11000.0,0,1,2,378000
23,52,2017,7,53000.0,1,0,1,595000
18,302,2021,3,89000.0,0,0,0,1665000
23,361,2015,9,75000.0,1,1,1,299999
13,100,2020,4,74000.0,0,0,0,1499999
35,238,2018,6,61000.0,0,0,1,599000
23,40,2022,2,3350.0,1,1,2,390000
35,238,2018,6,80000.0,0,1,0,760000
36,127,2018,6,90000.0,1,0,0,830000
23,80,2017,7,43000.0,1,0,1,375000
18,302,2021,3,16.0,1,0,2,800000
23,116,2015,9,,0,1,1,260000
13,100,2018,6,87695.0,1,0,0,799999
23,81,2019,5,59000.0,1,0,1,475000
13,168,2018,6,21000.0,0,0,2,465000
4,8,2015,9,61000.0,0,1,0,1500000
22,43,2019,5,30700.0,0,0,0,2390000
13,395,2017,7,69000.0,1,0,2,470000
23,37,2010,14,100000.0,1,1,2,225000
23,317,2016,8,117592.0,1,0,2,550000
22,56,2016,8,112000.0,1,0,0,760000
28,315,2013,11,111519.0,1,1,0,185000
23,110,2018,6,25000.0,0,1,2,630000
23,361,2022,2,42000.0,1,0,1,575000
13,100,2021,3,83000.0,1,0,0,1290000
23,178,2019,5,82123.0,0,0,1,455000
37,46,2018,6,106901.0,0,0,0,725000
23,41,2015,9,68000.0,1,1,1,275000
23,80,2018,6,25193.0,1,0,2,370000
23,80,2015,9,61479.0,0,0,2,365000
13,168,2015,9,69000.0,1,1,2,440000
23,362,2021,3,38000.0,1,0,1,559000
35,238,2021,3,31000.0,1,1,1,650000
28,328,2014,10,150000.0,1,1,0,570000
13,394,2011,13,82000.0,1,0,2,240000
13,394,2016,8,80000.0,1,0,2,505000
22,219,2018,6,95000.0,1,0,0,875000
13,169,2019,5,59284.0,0,1,2,533000
36,4,2021,3,33000.0,0,0,0,3950000
4,366,2012,12,100000.0,0,1,0,950000
22,387,2013,11,16.0,1,0,0,250000
9,49,2016,8,63000.0,1,1,0,410000
23,362,2024,0,10000.0,0,0,1,830000
31,197,2017,7,100000.0,1,0,2,200000
13,122,2011,13,33000.0,1,1,2,220000
23,178,2017,7,53000.0,0,0,2,550000
37,333,2018,6,52000.0,0,0,0,1915000
28,328,2013,11,99000.0,1,1,0,420000
23,361,2015,9,,1,1,1,215000
23,80,2016,8,65000.0,0,1,1,365000
23,319,2011,13,190000.0,1,1,1,145000
36,71,2019,5,16000.0,0,0,1,3550000
23,80,2016,8,90000.0,0,0,1,360000
23,52,2017,7,33555.0,0,0,1,499555
13,119,2019,5,70000.0,1,1,0,730000
23,319,2009,15,43256.0,1,1,2,290000
18,302,2023,1,23000.0,0,0,0,1845000
23,123,2022,2,53000.0,1,0,1,1121000
23,317,2010,14,99000.0,1,1,0,285000
19,268,2021,3,31527.0,0,1,0,5600000
4,8,2014,10,68000.0,0,1,0,1549000
36,140,2014,10,175000.0,0,1,0,1225000
23,37,2008,16,89000.0,0,0,1,120000
12,44,2018,6,29295.0,0,1,2,530000
12,84,2015,9,63007.0,1,0,2,650000
23,80,2014,10,61000.0,0,0,2,380000
25,157,2018,6,45000.0,0,1,0,6999999
23,80,2018,6,89124.0,0,1,2,485000
13,393,2012,12,76000.0,1,1,1,190000
13,296,2012,12,83000.0,1,1,2,149000
13,394,2014,10,73000.0,1,1,2,530000
23,361,2016,8,91000.0,1,1,1,421000
36,97,2017,7,46868.0,0,1,2,724999
22,298,2017,7,71000.0,1,1,0,870000
23,317,2018,6,62000.0,0,1,2,615000
13,393,2009,15,28.0,0,1,1,105000
25,112,2014,10,80000.0,0,1,0,1395000
23,361,2014,10,92000.0,1,0,1,295000
23,361,2014,10,79000.0,1,1,1,325000
27,248,2015,9,80000.0,0,1,0,1340000
36,140,2022,2,34000.0,0,0,0,4400000
22,298,2020,4,153058.0,1,0,0,995000
35,238,2020,4,69000.0,1,0,1,675000
13,352,2019,5,44500.0,0,1,1,820000
16,245,2014,10,74000.0,0,0,0,2250000
37,253,2019,5,40000.0,1,0,2,765000
36,187,2015,9,111000.0,1,1,0,750000
31,336,2021,3,70000.0,1,0,2,615000
7,103,2017,7,64000.0,0,1,0,585000
12,44,2019,5,42000.0,1,1,1,555000
23,80,2015,9,60000.0,0,1,1,325000
12,191,2021,3,31000.0,0,1,2,840000
35,330,2023,1,27000.0,0,0,1,670000
23,123,2020,4,120000.0,1,1,1,875000
35,173,2021,3,47000.0,0,0,0,1175000
13,394,2011,13,30.0,0,0,1,195000
12,224,2014,10,90000.0,1,1,0,515000
13,169,2021,3,55000.0,1,0,1,621000
25,150,2015,9,72000.0,0,0,0,1651000
13,393,2009,15,50000.0,0,0,1,35000
23,241,2011,13,20.0,0,1,2,150000
31,336,2021,3,40000.0,0,0,2,625000
36,188,2018,6,133000.0,0,0,0,1650000
23,361,2020,4,80000.0,0,0,1,560000
13,168,2014,10,70000.0,0,0,2,390000
11,120,2019,5,63988.0,0,0,0,3100000
37,346,2013,11,52000.0,0,0,2,440000
3,26,2017,7,43000.0,0,1,0,2950000
13,352,2016,8,65000.0,0,0,2,695000
36,96,2007,17,80000.0,0,0,1,165000
23,40,2013,11,80000.0,1,0,1,245000
35,230,2016,8,80000.0,1,1,2,125000
25,149,2019,5,33500.0,0,0,0,1850000
12,84,2010,14,96000.0,0,1,1,275000
23,319,2012,12,74000.0,1,0,2,320000
4,8,2015,9,61000.0,0,1,0,1500000
13,119,2014,10,107000.0,1,1,0,400000
34,275,2013,11,85000.0,0,1,0,575000
23,356,2019,5,98250.0,1,1,0,550000
13,349,2019,5,90208.0,1,0,0,800000
12,44,2021,3,69052.0,1,1,2,577000
31,336,2020,4,69000.0,1,1,1,475000
23,41,2018,6,70150.0,0,1,1,281111
13,100,2023,1,21000.0,0,0,2,1699999
36,140,2010,14,140000.0,1,1,0,773000
35,330,2022,2,65000.0,0,0,1,498000
23,241,2010,14,80000.0,1,1,1,125000
12,84,2015,9,75000.0,0,1,2,585000
23,116,2020,4,62000.0,1,0,1,410000
23,317,2011,13,90401.0,1,1,2,330000
18,306,2023,1,20600.0,1,0,0,1250000
22,298,2017,7,60000.0,1,0,0,885000
23,37,2012,12,128835.0,1,0,2,155000
12,358,2018,6,83000.0,1,0,2,670000
23,361,2018,6,0.0,0,0,1,449999
37,253,2016,8,152000.0,1,1,0,499999
13,394,2011,13,100000.0,1,1,0,295000
13,393,2011,13,56000.0,1,0,2,175000
13,384,2016,8,59000.0,0,1,2,279000
36,187,2015,9,295000.0,1,0,0,1330000
37,333,2017,7,68000.0,0,0,0,1499999
9,166,2012,12,90000.0,1,1,2,135000
22,298,2017,7,78197.0,1,0,0,950000
36,97,2009,15,75000.0,0,1,1,450000
7,103,2010,14,75000.0,1,1,0,290000
12,87,2010,14,85000.0,0,1,1,160000
22,57,2021,3,65000.0,1,1,0,875000
35,183,2011,13,48000.0,1,1,0,95000
13,168,2017,7,53000.0,1,1,1,450000
13,394,2023,1,22000.0,1,0,2,775000
38,372,2017,7,98000.0,0,1,0,3000000
17,364,2022,2,39000.0,0,0,2,5800000
23,123,2022,2,80000.0,0,1,1,1125000
22,329,2020,4,76108.0,0,0,0,1345000
13,48,2021,3,89500.0,0,1,1,551521
23,281,2018,6,90000.0,1,0,0,525000
4,368,2020,4,60000.0,0,0,0,6891000
37,333,2018,6,52000.0,0,0,0,1915000
23,361,2014,10,106000.0,1,1,1,280000
13,352,2018,6,70000.0,0,0,0,949999
22,298,2018,6,90000.0,1,0,0,1299000
22,329,2022,2,7000.0,0,0,0,1620000
13,168,2018,6,10000.0,1,1,2,421000
23,40,2016,8,86000.0,1,0,1,230000
13,393,2011,13,65000.0,1,0,1,240000
23,52,2021,3,22000.0,1,0,2,660000
37,46,2018,6,85400.0,0,0,0,470000
35,330,2017,7,82010.0,1,1,1,370000
17,88,2019,5,59000.0,0,1,2,1350000
23,123,2014,10,75666.0,1,1,1,590000
12,84,2015,9,138753.0,1,1,0,330000
23,361,2020,4,63000.0,1,1,1,475000
22,195,2016,8,107000.0,1,0,0,420000
23,116,2021,3,37000.0,0,0,1,430000
23,123,2022,2,88392.0,1,1,1,920000
23,317,2018,6,91000.0,0,0,0,660000
23,80,2015,9,114000.0,0,1,2,375000
25,65,2011,13,68000.0,0,1,2,900000
23,362,2012,12,84000.0,1,0,1,270000
25,65,2018,6,51000.0,0,1,0,2850000
36,140,2014,10,90220.0,0,0,0,1099999
3,24,2012,12,1.0,0,1,0,1075000
23,37,2011,13,106000.0,0,0,1,160000
37,193,2013,11,,1,1,0,310000
25,112,2013,11,68000.0,0,1,2,1275000
37,253,2015,9,40200.0,1,0,2,499000
13,100,2016,8,90500.0,0,0,0,799999
23,317,2008,16,86000.0,1,1,1,145000
23,52,2018,6,67000.0,0,1,2,525000
23,83,2016,8,67000.0,1,0,2,449000
11,115,2019,5,40860.0,0,0,1,775000
37,347,2012,12,90000.0,1,0,2,290000
23,116,2019,5,81520.0,0,0,1,360000
23,362,2016,8,59000.0,0,0,2,415000
13,352,2019,5,52000.0,1,1,1,695000
13,394,2013,11,68000.0,1,1,1,379000
25,65,2016,8,43000.0,0,0,2,2900000
12,84,2012,12,60000.0,0,1,1,321000
23,317,2023,1,30000.0,1,0,1,765000
37,347,2013,11,65000.0,0,0,2,349000
23,83,2017,7,93000.0,1,1,0,600000
35,392,2018,6,190000.0,1,0,0,250000
25,279,2008,16,70000.0,0,1,0,1000000
23,116,2023,1,35000.0,0,1,1,510000
23,362,2017,7,84127.0,1,0,2,375000
12,84,2019,5,37000.0,0,1,2,935000
12,191,2017,7,63000.0,0,0,2,645000
31,109,2017,7,58000.0,1,0,0,555000
35,332,2020,4,61000.0,0,0,1,561000
23,362,2013,11,70000.0,1,1,2,220000
23,116,2012,12,50000.0,1,1,1,275000
23,17,2002,22,51000.0,1,0,2,78000
22,192,1997,27,225897.0,1,1,0,190000
28,217,2022,2,17000.0,1,0,2,745000
23,80,2015,9,72000.0,0,1,2,367000
35,182,2010,14,82000.0,1,0,0,135000
13,169,2021,3,20121.0,1,1,2,665000
23,116,2019,5,95000.0,0,0,1,430000
36,140,2015,9,168000.0,1,0,0,1551000
22,380,2021,3,17000.0,1,1,2,925000
3,24,2016,8,43715.0,0,1,0,1770000
23,123,2023,1,62000.0,1,0,1,1260000
13,393,2011,13,45000.0,1,1,2,315000
21,174,2023,1,17000.0,0,0,2,2025000
23,123,2020,4,47000.0,0,0,1,995000
23,317,2010,14,130000.0,1,0,0,370000
22,56,2018,6,48248.0,1,1,0,750000
22,57,2022,2,42000.0,1,0,0,905000
12,84,2015,9,71800.0,1,1,1,470000
36,188,2019,5,71000.0,1,0,0,1625000
23,361,2015,9,85000.0,1,1,2,298000
23,319,2013,11,41000.0,0,0,1,385000
31,109,2013,11,86000.0,1,1,0,225000
23,80,2017,7,64000.0,0,1,1,390000
23,319,2010,14,150549.0,1,0,0,380000
12,84,2014,10,65000.0,0,0,2,380000
12,84,2017,7,45000.0,0,1,2,775000
13,100,2019,5,68000.0,0,1,2,1175000
23,317,2015,9,45000.0,1,0,1,345000
23,116,2022,2,56000.0,0,0,1,500000
23,116,2021,3,50000.0,0,1,2,480000
23,379,2019,5,68738.0,1,0,1,900000
23,17,2016,8,75000.0,0,1,1,200000
22,308,2013,11,65000.0,0,1,0,575000
13,100,2017,7,69000.0,0,1,2,785000
4,368,2020,4,60000.0,0,0,0,6891000
23,319,2014,10,43000.0,0,1,2,395000
23,123,2015,9,56800.0,1,1,1,699999
4,11,2013,11,54000.0,0,0,0,1100000
36,96,2008,16,55000.0,0,1,2,295000
23,40,2016,8,59521.0,1,0,2,245000
13,295,2011,13,100000.0,1,1,1,125000
11,115,2019,5,126353.0,1,1,0,780000
13,236,2020,4,48298.0,0,1,2,945000
23,41,2018,6,27000.0,0,0,2,365000
13,100,2017,7,58212.0,0,0,0,825000
23,361,2017,7,59000.0,1,1,1,320000
23,116,2018,6,180000.0,0,0,1,351000
25,112,2017,7,60000.0,0,0,0,2250000
35,399,2022,2,43000.0,1,0,1,695000
23,116,2019,5,49000.0,1,1,1,450000
22,56,2013,11,57450.0,1,0,0,385000
11,120,2017,7,75000.0,0,1,0,1900000
23,361,2013,11,808.0,0,1,1,240000
4,365,2017,7,65000.0,0,1,0,1450000
12,85,2022,2,14000.0,0,0,1,900000
23,361,2011,13,79.0,1,1,2,275000
20,114,2022,2,8000.0,0,0,1,6700000
20,114,2022,2,30000.0,0,0,2,6000000
35,230,2016,8,72000.0,1,1,1,200000
22,323,2015,9,79900.0,0,0,0,575000
23,123,2023,1,32000.0,1,0,1,1171000
23,362,2021,3,42000.0,1,0,1,515000
36,189,2023,1,38100.0,0,0,1,3799000
23,277,2014,10,86000.0,1,1,1,335000
23,317,2015,9,32000.0,1,0,2,495000
13,113,2016,8,23000.0,1,0,2,270000
36,187,2013,11,250000.0,1,1,0,799999
13,352,2012,12,77000.0,1,0,2,390000
38,283,2012,12,45000.0,0,1,0,1300000
13,119,2019,5,75000.0,1,0,1,595000
23,356,2019,5,70737.0,0,1,0,811000
23,116,2015,9,71455.0,1,0,1,365000
25,150,2019,5,40000.0,0,1,0,2000000
22,382,2018,6,71000.0,1,0,0,945000
13,352,2010,14,18.0,0,1,1,105000
17,88,2018,6,80000.0,1,0,0,980000
12,84,2013,11,90000.0,1,0,2,375000
3,26,2013,11,125000.0,0,1,0,900000
37,346,2016,8,110000.0,0,1,0,649999
12,44,2018,6,42000.0,1,1,0,375000
23,80,2017,7,75000.0,0,1,1,300000
12,44,2018,6,77000.0,1,0,0,550000
23,80,2019,5,68000.0,0,1,2,425000
35,330,2018,6,32000.0,1,0,0,545000
19,108,2019,5,97000.0,0,1,0,3000000
13,117,2017,7,16000.0,0,1,2,1050000
4,366,2022,2,11000.0,0,0,2,6700000
23,116,2018,6,77738.0,1,1,1,490000
23,319,2019,5,106000.0,1,0,0,580000
18,306,2021,3,81236.0,0,0,2,970000
13,100,2016,8,71000.0,1,0,1,690000
23,361,2015,9,90000.0,0,1,1,275000
25,31,2020,4,50000.0,0,1,2,9900000
23,52,2017,7,102000.0,1,1,2,540000
4,7,2012,12,80000.0,0,1,0,650000
23,319,2013,11,98000.0,1,0,0,385000
16,131,2021,3,19000.0,0,0,2,6175000
37,333,2018,6,93173.0,0,0,0,1950000
12,84,2003,21,102300.0,1,1,2,125000
10,225,2016,8,700000.0,0,0,1,560000
11,120,2017,7,144000.0,0,0,0,2200000
12,63,2013,11,81000.0,0,0,1,320000
23,80,2019,5,71000.0,1,1,1,450000
36,187,2010,14,288000.0,1,1,0,699000
35,230,2011,13,29.0,0,1,2,45000
23,361,2015,9,72147.0,0,1,1,210000
23,123,2019,5,59000.0,0,0,1,1150000
36,187,2013,11,125000.0,1,1,0,1075000
23,123,2020,4,65846.0,1,0,1,870000
23,317,2018,6,36000.0,0,0,2,665000
23,80,2017,7,35000.0,0,0,1,450000
13,352,2010,14,18.0,0,1,1,105000
19,107,2019,5,28000.0,0,0,2,4375000
12,63,2014,10,76000.0,1,1,1,233000
11,133,2008,16,158000.0,0,1,2,120000
22,383,2023,1,25000.0,0,0,2,2275000
23,317,2022,2,40000.0,0,0,2,775000
12,84,2016,8,141000.0,1,1,0,610000
22,351,2012,12,220000.0,1,1,0,240000
33,207,2010,14,82000.0,1,0,0,475000
13,168,2016,8,58000.0,1,0,1,435000
12,63,2014,10,67000.0,0,0,2,290000
23,361,2012,12,95000.0,1,1,1,225000
22,329,2021,3,70000.0,1,0,0,1350000
13,394,2012,12,46000.0,1,1,2,321000
31,197,2020,4,52000.0,0,0,1,350000
35,330,2020,4,70716.0,1,0,2,490000
3,261,2018,6,55000.0,0,1,0,1400000
23,52,2017,7,75000.0,1,0,1,580000
18,75,2022,2,25000.0,0,1,0,3599000
23,83,2016,8,81000.0,0,1,2,615000
23,40,2020,4,46000.0,1,0,2,365000
20,114,2016,8,109000.0,0,1,1,2800000
13,393,2013,11,63000.0,1,1,2,185000
23,317,2018,6,55000.0,0,1,2,565000
13,169,2022,2,35000.0,0,0,2,685000
13,395,2016,8,63000.0,1,1,1,425000
23,361,2014,10,73000.0,1,1,1,355000
23,317,2020,4,67850.0,0,0,1,675000
13,393,2012,12,53000.0,1,1,1,275000
13,169,2021,3,22000.0,1,0,2,549000
36,140,2017,7,30000.0,0,1,0,3495000
31,109,2016,8,82000.0,1,0,0,575000
22,383,2021,3,23883.0,0,1,2,2245000
4,11,2016,8,47000.0,0,1,0,2500000
13,352,2015,9,52000.0,0,1,1,445000
7,121,2014,10,90000.0,1,1,0,330000
37,347,2012,12,32000.0,0,1,2,450000
23,17,2004,20,56000.0,1,1,2,50000
23,319,2016,8,95000.0,1,1,2,510000
36,140,2013,11,150000.0,0,1,0,1390000
22,298,2014,10,113000.0,0,1,0,795000
35,185,2012,12,98000.0,1,1,2,145000
25,65,2018,6,70000.0,0,0,0,2250000
13,296,2008,16,89127.0,1,1,1,115000
4,371,2020,4,25700.0,0,1,2,10900000
23,319,2016,8,65000.0,1,1,1,335399
7,121,2013,11,136000.0,1,1,0,440000
4,7,2015,9,70000.0,0,0,0,915000
19,269,2021,3,37000.0,0,0,2,9600000
36,344,2021,3,30000.0,0,0,1,9800000
25,211,2012,12,90000.0,0,1,0,1650000
37,253,2017,7,55200.0,0,0,2,590000
35,332,2022,2,29000.0,0,0,1,700000
13,393,2015,9,79000.0,1,0,2,340000
36,188,2020,4,36000.0,0,1,0,2390000
12,44,2019,5,67000.0,0,1,2,575000
13,393,2012,12,78000.0,1,0,1,250000
8,159,2018,6,50002.0,1,0,2,270000
23,52,2021,3,40022.0,1,0,2,640000
31,197,2019,5,16000.0,0,0,2,420000
35,230,2015,9,,1,1,2,114999
28,328,2014,10,80000.0,1,1,0,379000
12,84,2015,9,58000.0,0,1,1,500000
35,42,2022,2,10000.0,0,0,2,990000
36,188,2017,7,115000.0,0,1,0,1685000
13,295,2019,5,50000.0,0,0,1,490000
13,119,2019,5,24000.0,0,0,2,725000
18,306,2020,4,38271.0,0,1,2,1045000
23,123,2024,0,1234.0,1,0,1,360000
13,394,2014,10,86000.0,1,1,0,445000
23,319,2023,1,79650.0,0,0,1,710000
12,84,2010,14,69500.0,0,1,1,286000
18,306,2020,4,35000.0,1,0,0,950000
35,238,2019,5,47000.0,1,0,2,599999
23,123,2013,11,90000.0,1,1,1,560000
22,329,2021,3,28000.0,1,0,0,1445000
31,197,2019,5,36000.0,1,1,2,310000
23,361,2009,15,72000.0,1,1,2,129000
37,253,2013,11,61000.0,0,0,2,410000
23,361,2018,6,66000.0,1,0,1,390000
19,267,2012,12,23102.0,0,1,0,4795000
23,317,2015,9,67729.0,1,0,1,455000
23,359,2019,5,34000.0,1,0,1,565000
23,356,2020,4,51421.0,1,0,2,785000
23,317,2018,6,66000.0,0,0,1,530000
25,112,2010,14,85000.0,0,1,2,599000
12,44,2016,8,85000.0,1,1,1,310000
23,167,2022,2,21000.0,0,0,1,1300000
12,191,2015,9,68001.0,1,1,2,444000
23,123,2024,0,35.0,0,1,1,1250000
23,20,2013,11,26263.0,0,0,2,365000
